time,xcoord,ycoord,depth
16,21,21,1.252
16,16,24,3.29
16,16,15,0.561
16,7,8,5.36
16,16,3,2.723
16,9,4,4.891
16,8,19,3.529
16,3,11,3.178
16,6,22,1.07
16,13,11,0.572
16,7,12,4.541
16,17,20,2.283
16,4,15,0.562
16,14,10,0.639
16,6,20,4.252
16,21,6,0.876
16,11,21,1.936
16,8,0,5.787
16,0,3,4.01
16,5,16,4.238
16,17,17,2.133
16,4,20,3.882
16,0,9,2.023
16,10,17,2.235
16,13,7,212.777
16,17,9,2.677
16,22,14,6.948
16,5,8,3.906
16,5,19,3.976
16,4,18,1.437
16,13,21,0.548
16,0,7,0.29
16,22,24,0.195
16,1,23,0.134
16,15,7,0.544
16,3,16,2.378
16,11,19,2.182
16,5,14,1.158
16,0,5,2.701
16,20,20,3.607
16,20,23,0.406
16,5,20,4.144
16,12,2,4.709
16,3,18,1.159
16,19,23,0.559
16,1,13,0.533
16,1,3,0.555
16,10,10,1.662
16,9,8,6.573
16,13,9,201.679
16,20,13,1.43
16,3,2,1.151
16,17,19,2.274
16,17,0,2.986
16,14,22,0.695
16,22,2,8.217
16,4,1,1.439
16,16,7,0.57
16,15,12,3.469
16,17,15,0.565
16,12,24,0.28
16,12,1,3.194
16,7,13,4.124
16,3,23,0.528
16,0,22,1.088
16,7,17,2.289
16,11,18,1.916
16,7,11,4.413
16,4,9,1.972
16,2,3,0.022
16,19,20,3.736
16,17,7,0.574
16,16,21,2.762
16,13,20,0.583
16,9,24,4.341
16,19,7,0.575
16,2,4,1.975
16,15,21,3.255
16,6,14,1.216
16,7,4,5.087
16,22,13,7.337
16,15,15,0.54
16,14,19,0.97
16,17,14,1.084
16,8,2,2.302
16,9,20,4.522
16,10,21,1.535
16,6,2,1.744
16,14,0,1.065
16,21,3,1.464
16,13,4,0.57
16,4,10,1.511
16,13,13,0.545
16,2,20,1.96
16,8,1,2.044
16,6,23,0.561
16,16,1,1.412
16,9,11,0.259
16,6,15,0.569
16,1,7,0.463
16,22,18,4.878
16,11,6,1.802
16,13,17,195.804
16,2,15,0.321
16,15,10,1.098
16,20,15,0.414
16,17,1,1.801
16,12,23,1.338
16,10,0,6.169
16,1,12,0.559
16,7,7,0.588
16,16,9,2.313
16,13,5,0.543
16,21,23,203.218
16,18,19,3.165
16,5,21,3.913
16,11,14,1.231
16,21,7,209.064
16,3,12,3.131
16,12,9,6.702
16,18,22,0.923
16,12,11,8.654
16,19,6,1.141
16,8,20,4.628
16,5,18,1.63
16,14,9,0.838
16,18,16,9.088
16,6,11,4.23
16,14,7,0.377
16,2,23,0.32
16,14,8,8.551
16,13,24,0.32
16,2,0,3.231
16,22,10,7.874
16,9,2,2.382
16,11,12,2.194
16,5,0,4.484
16,20,3,1.477
16,16,11,3.693
16,13,1,160.703
16,19,9,3.01
16,8,9,2.659
16,1,19,0.566
16,19,2,1.986
16,12,13,7.996
16,18,10,1.743
16,5,24,2.742
16,15,5,3.442
16,7,10,1.954
16,17,22,0.813
16,19,16,9.541
16,8,14,1.168
16,0,4,3.525
16,1,22,0.32
16,7,5,4.951
16,10,23,0.422
16,1,5,0.537
16,14,17,1.28
16,16,16,7.028
16,12,4,8.895
16,11,15,201.782
16,14,12,2.788
16,21,4,1.318
16,0,21,1.686
16,20,11,4.251
16,19,3,4.449
16,15,0,1.696
16,10,2,1.193
16,4,16,3.301
16,12,18,4.59
16,21,1,202.756
16,2,7,0.323
16,5,10,1.702
16,3,4,2.844
16,0,10,3.133
16,21,20,1.371
16,18,3,4.35
16,10,7,0.445
16,20,17,1.91
16,15,2,0.788
16,10,1,1.046
16,17,3,3.723
16,18,12,4.144
16,22,15,5.437
16,21,8,10.035
16,18,1,2.171
16,22,6,9.766
16,11,11,0.097
16,5,13,4.025
16,17,24,4.082
16,1,16,0.918
16,8,12,5.004
16,20,5,0.18
16,7,15,0.569
16,3,13,1.175
16,4,5,1.525
16,7,22,1.023
16,10,4,3.262
16,0,23,0.277
16,15,9,1.783
16,8,10,2.004
16,19,8,13.006
16,5,3,3.869
16,12,21,2.854
16,10,3,0.186
16,15,14,0.877
16,4,19,3.617
16,13,23,63.386
16,6,19,3.957
16,15,16,5.902
16,8,15,0.569
16,0,18,2.855
16,9,17,2.579
16,8,17,2.4
16,7,16,5.849
16,11,22,0.978
16,22,11,7.919
16,16,23,0.56
16,11,2,193.497
16,1,9,197.594
16,4,14,1.054
16,7,18,1.353
16,12,10,8.599
16,5,7,0.582
16,15,19,3.061
16,22,7,7.257
16,13,10,0.438
16,8,23,0.561
16,3,8,2.403
16,20,22,0.972
16,14,4,2.335
16,19,17,2.607
16,9,1,2.121
16,10,12,4.619
16,9,7,0.585
16,20,4,3.158
16,15,8,9.232
16,12,14,7.502
16,2,8,1.627
16,19,22,0.98
16,10,13,4.466
16,9,18,1.625
16,13,0,0.405
16,1,21,0.533
16,17,13,3.99
16,9,10,1.688
16,22,4,10.062
16,1,17,195.222
16,4,7,0.575
16,18,11,4.277
16,0,0,0.139
16,21,18,1.127
16,18,23,0.56
16,18,4,4.622
16,1,11,0.558
16,8,22,1.061
16,16,14,0.978
16,11,13,2.014
16,7,14,1.237
16,4,2,1.587
16,17,23,0.559
16,0,17,1.927
16,7,6,1.973
16,20,0,3.58
16,10,8,6.639
16,6,17,2.585
16,5,2,4.438
16,11,7,198.301
16,11,5,2.645
16,14,20,2.323
16,5,11,3.959
16,0,14,1.196
16,6,5,5.196
16,3,10,1.255
16,0,11,2.932
16,2,6,0.684
16,10,16,7.302
16,14,1,0.449
16,17,8,11.234
16,9,13,4.874
16,13,19,0.579
16,19,24,4.988
16,6,21,3.863
16,18,18,1.368
16,18,7,0.575
16,21,2,198.403
16,20,24,4.647
16,18,14,2.335
16,12,19,4.286
16,13,8,6.602
16,2,11,0.808
16,1,6,0.324
16,0,12,2.448
16,7,21,1.634
16,3,17,1.7
16,10,24,4.339
16,3,5,3.251
16,0,6,1.67
16,1,20,0.563
16,18,5,4.316
16,14,14,0.653
16,4,4,3.373
16,18,17,2.396
16,14,6,0.649
16,4,6,1.192
16,19,13,3.494
16,3,19,2.977
16,0,24,0
16,1,10,0.419
16,17,12,4.25
16,19,10,1.799
16,6,9,2.412
16,1,2,0.406
16,4,17,2.108
16,2,19,1.835
16,6,6,1.802
16,20,16,9.041
16,20,1,197.323
16,6,3,4.26
16,1,15,0.421
16,5,6,1.294
16,10,11,3.177
16,15,3,0.115
16,21,24,2.804
16,18,6,1.155
16,16,17,2.003
16,19,0,4.076
16,3,3,2.022
16,1,14,0.321
16,7,3,4.57
16,1,18,0.426
16,16,18,1.076
16,20,12,4.451
16,22,17,3.773
16,11,23,197.69
16,8,5,4.84
16,14,18,1.085
16,18,13,3.491
16,2,5,0.941
16,7,20,4.652
16,9,19,4.002
16,22,22,3.631
16,19,12,4.159
16,15,13,3.418
16,22,20,4.398
16,3,9,1.621
16,5,4,4.102
16,12,7,5.255
16,3,7,0.54
16,2,12,1.787
16,3,0,3.611
18,0,9,2.039
18,4,9,2.002
18,0,3,4.04
18,6,11,4.323
18,2,8,1.669
18,12,2,7.183
18,14,22,0.699
18,20,10,1.789
18,11,5,2.678
18,4,17,2.146
18,2,12,1.852
18,15,21,3.303
18,5,22,1.048
18,17,8,11.644
18,10,7,0.471
18,16,22,2.135
18,21,4,1.363
18,12,3,9.302
18,10,22,1.005
18,22,8,3.535
18,18,11,4.381
18,10,1,1.074
18,8,15,0.602
18,22,21,4.052
18,21,19,1.421
18,8,22,1.066
18,11,3,0.338
18,6,20,4.323
18,3,15,0.561
18,15,6,0.929
18,3,23,0.558
18,9,23,0.593
18,10,24,4.376
18,6,3,4.34
18,8,21,4.382
18,13,9,202.013
18,18,21,2.896
18,16,0,9.917
18,2,22,0.654
18,2,17,0.898
18,2,18,0.779
18,1,0,2.637
18,14,14,0.655
18,9,17,2.616
18,6,8,4.844
18,3,12,3.188
18,1,21,0.564
18,13,18,0.468
18,22,2,8.728
18,4,14,1.059
18,16,6,1.075
18,8,24,4.051
18,0,18,2.879
18,3,1,1.109
18,21,10,1.435
18,17,1,1.863
18,13,0,6.941
18,16,18,1.083
18,19,18,1.551
18,19,17,2.656
18,9,5,2.178
18,19,13,3.55
18,7,14,1.244
18,11,21,1.957
18,7,9,2.612
18,0,23,0.277
18,6,0,4.956
18,7,22,1.028
18,19,11,4.439
18,6,22,1.075
18,16,14,0.983
18,15,4,3.132
18,13,15,211.25
18,9,7,0.619
18,21,15,206.71
18,6,6,1.816
18,16,19,0.12
18,4,15,0.594
18,0,6,1.68
18,20,19,3.63
18,22,10,7.979
18,18,23,0.592
18,22,11,8.026
18,16,8,10.518
18,10,18,1.903
18,19,10,1.831
18,12,18,4.762
18,2,14,0.661
18,11,15,201.966
18,21,21,1.281
18,18,3,4.447
18,20,14,0.923
18,6,19,4.038
18,15,2,0.811
18,3,5,3.278
18,5,18,1.655
18,20,0,9.085
18,12,23,1.612
18,6,12,4.485
18,4,11,3.678
18,20,23,0.429
18,3,17,1.733
18,21,2,200.602
18,20,5,0.183
18,11,13,2.05
18,9,19,4.071
18,9,12,5.002
18,18,5,4.366
18,2,6,0.686
18,7,20,4.708
18,16,23,0.592
18,19,21,3.617
18,22,15,5.503
18,17,17,2.17
18,20,17,1.945
18,22,12,7.765
18,0,0,1.903
18,5,23,0.593
18,22,17,3.815
18,19,24,5.04
18,4,16,3.587
18,8,23,0.594
18,22,9,6.36
18,0,19,2.639
18,21,23,203.249
18,21,12,1.82
18,13,24,0.4
18,15,0,9.676
18,17,20,2.368
18,2,11,0.818
18,7,17,2.323
18,15,5,3.472
18,7,11,4.514
18,6,17,2.629
18,5,11,4.044
18,17,19,2.374
18,21,13,0.538
18,7,21,1.647
18,20,3,1.505
18,5,0,4.529
18,6,9,2.451
18,11,1,196.322
18,22,1,8.653
18,11,4,200.108
18,2,16,1.726
18,18,24,4.757
18,22,24,1.961
18,4,6,1.197
18,7,4,5.155
18,12,9,7.025
18,19,1,1.974
18,5,5,2.149
18,14,7,0.398
18,9,1,2.156
18,20,6,1.025
18,18,14,2.373
18,2,10,0.887
18,9,15,0.602
18,0,2,3.908
18,15,23,0.567
18,1,7,0.47
18,16,4,3.797
18,1,6,0.342
18,0,4,3.551
18,3,19,3.056
18,1,11,0.59
18,2,13,1.986
18,17,13,4.041
18,0,8,0.164
18,21,16,6.872
18,6,18,1.7
18,12,6,7.232
18,18,16,9.255
18,20,24,4.691
18,11,12,2.29
18,15,3,0.118
18,7,24,3.645
18,0,13,1.885
18,16,15,0.593
18,19,16,9.701
18,11,14,1.245
18,9,11,1.901
18,13,6,0.398
18,14,4,2.372
18,18,1,2.241
18,8,3,4.836
18,1,22,0.338
18,12,0,1.976
18,12,8,2.213
18,12,20,3.817
18,22,3,10.177
18,0,5,2.72
18,12,10,8.896
18,20,4,3.23
18,5,2,4.496
18,3,10,1.267
18,16,11,3.774
18,9,16,7.442
18,13,23,141.518
18,10,9,2.353
18,22,6,9.968
18,1,8,0.979
18,17,18,1.201
18,17,14,1.091
18,4,5,1.537
18,16,17,2.027
18,22,0,8.601
18,19,14,0.927
18,19,15,0.599
18,18,17,2.444
18,11,24,2.833
18,2,20,2.026
18,9,3,4.603
18,2,9,0.891
18,14,6,0.651
18,20,16,9.18
18,1,9,197.605
18,1,5,0.567
18,10,2,1.215
18,13,7,213.019
18,20,9,2.271
18,7,19,0.234
18,18,0,10.474
18,11,20,2.084
18,3,8,2.492
18,3,9,1.645
18,8,11,4.633
18,18,8,12.773
18,5,8,4.079
18,20,7,0.451
18,1,12,0.591
18,3,16,2.657
18,17,23,0.591
18,14,13,1
18,17,0,10.201
18,9,10,2.278
18,19,7,0.608
18,5,3,3.946
18,9,13,4.929
18,7,15,0.602
18,4,1,1.464
18,7,12,4.624
18,13,3,0.449
18,10,15,0.457
18,13,19,0.613
18,10,8,7.095
18,16,20,3.131
18,11,11,0.181
18,9,24,4.38
18,12,24,0.286
18,8,4,5.254
18,12,17,3.239
18,5,16,4.52
18,7,2,2.096
18,18,20,3.208
18,18,10,1.774
18,15,14,0.88
18,12,12,8.691
18,10,10,2.238
18,17,16,8.315
18,9,8,6.978
18,2,3,0.023
18,22,18,4.929
18,14,2,0.421
18,8,9,2.746
18,22,16,1.734
18,10,19,1.64
18,18,7,0.609
18,13,17,195.938
18,21,24,2.833
18,17,5,4.175
18,4,2,1.604
18,15,15,0.571
18,11,2,196.016
18,21,14,0.727
18,1,20,0.595
18,3,0,3.639
18,1,4,0.593
18,11,18,1.941
18,2,5,0.946
18,0,17,1.946
18,7,5,4.991
18,21,11,1.758
18,15,13,3.447
18,10,5,2.345
18,8,20,4.688
18,6,15,0.602
18,13,5,0.574
18,14,3,0.822
18,8,19,3.589
18,0,21,1.697
18,4,21,3.834
18,8,14,1.174
18,17,6,1.143
18,13,12,0.614
18,3,20,3.467
18,21,20,1.41
18,0,7,0.29
18,22,4,10.271
18,20,22,0.976
18,12,13,8.19
18,5,14,1.164
18,11,22,0.99
18,9,0,6.274
18,19,6,1.148
18,5,13,4.069
18,1,23,0.136
18,9,22,1.075
18,8,13,1.796
18,18,4,4.706
18,14,9,0.851
18,21,0,9.156
18,14,5,0.932
18,6,2,1.77
18,21,9,198.56
18,11,17,196.675
18,10,16,7.545
18,18,6,1.161
18,4,3,2.947
18,12,7,5.523
18,2,1,0.607
18,3,6,1.078
18,20,18,1.525
18,3,14,0.874
18,14,23,0.371
18,13,4,0.603
18,0,11,2.956
18,10,21,1.546
18,22,13,7.438
18,11,6,1.822
18,21,1,204.386
18,17,12,4.328
18,1,2,0.429
18,6,14,1.223
18,16,10,1.437
18,17,4,4.331
18,8,2,2.336
18,14,16,4.921
18,13,11,0.605
18,17,11,4.245
18,3,11,3.236
18,3,7,0.571
18,9,2,2.415
18,12,11,8.877
18,15,18,1.298
18,12,19,4.478
18,4,4,3.421
18,8,5,4.885
18,17,3,3.812
18,10,3,0.191
18,13,1,208.337
18,14,15,0.397
18,0,1,2.353
18,4,19,3.699
18,20,20,3.671
18,11,9,197.81
18,15,19,3.123
18,0,10,3.158
18,0,12,2.468
18,16,3,2.792
18,3,13,1.184
18,16,1,1.468
18,6,21,3.904
18,17,7,0.607
18,11,7,198.656
18,7,18,1.368
18,1,1,202.797
18,18,12,4.238
18,14,1,0.52
18,19,3,4.543
18,16,9,2.352
18,12,22,2.26
18,11,0,4.847
18,1,17,195.279
18,6,24,3.216
18,21,6,0.889
18,12,21,3.074
18,15,1,1.061
18,11,10,2.352
18,14,18,1.095
18,3,18,1.177
18,1,16,0.969
18,8,12,5.089
18,1,24,0.278
18,9,14,1.213
18,9,6,1.814
18,2,4,2.013
18,4,20,3.944
18,17,21,0.12
18,9,4,4.944
18,5,24,2.766
18,6,10,1.876
18,13,10,0.463
18,13,21,0.583
18,12,15,5.969
18,1,13,0.563
18,15,11,2.897
18,3,3,2.085
18,6,5,5.239
18,14,0,9.475
18,0,14,1.202
18,3,4,2.9
18,14,19,0.986
18,5,4,4.145
18,22,20,4.442
18,4,10,1.529
18,4,7,0.608
18,11,16,5.883
18,16,12,4.007
18,4,24,2.288
18,0,22,1.093
18,10,11,4.944
18,14,11,0.059
18,21,7,209.257
18,5,15,0.601
18,16,24,3.337
18,15,12,3.522
18,10,23,0.446
18,19,9,3.067
18,19,23,0.591
18,21,5,0.724
18,13,22,0.37
18,13,13,0.576
18,4,23,0.588
18,12,5,8.407
18,17,22,0.819
18,11,8,5.147
18,14,21,2.496
18,6,4,4.874
18,8,7,0.622
18,21,8,10.283
18,5,10,1.726
18,1,18,0.451
18,7,3,4.651
18,10,14,1.203
18,17,10,1.656
18,17,2,1.604
18,19,4,4.674
18,5,9,2.253
18,6,16,5.389
18,17,15,0.598
18,6,23,0.594
18,2,24,1.129
18,12,1,5.559
18,15,20,3.288
18,16,13,3.783
18,20,8,12.882
18,7,23,0.593
18,2,2,0.74
18,1,3,0.587
18,2,23,0.338
18,7,10,1.988
18,5,19,4.062
18,0,24,1.761
18,6,1,1.664
18,18,15,0.605
18,14,20,2.387
18,19,22,0.985
18,13,20,0.617
18,10,4,3.3
18,12,16,1.467
18,9,21,4.083
18,21,17,196.264
18,8,10,2.069
18,10,12,4.838
18,18,9,2.959
18,7,7,0.622
18,2,0,3.255
18,4,22,0.978
18,22,7,7.378
18,3,21,1.21
18,15,9,1.812
18,11,23,197.991
18,9,9,2.971
18,15,22,0.942
18,13,8,6.835
18,1,19,0.599
18,19,8,13.465
18,10,13,4.523
18,0,20,2.204
18,5,12,4.232
18,4,8,3.297
18,8,6,2.034
18,22,22,3.662
18,15,17,2.156
18,13,16,3.762
18,5,6,1.3
18,19,0,10.444
18,5,17,2.51
18,21,22,0.713
18,14,10,0.64
18,2,15,0.338
18,14,24,1.553
18,13,2,209.32
18,7,16,6.12
18,2,7,0.341
18,5,21,3.955
18,14,12,2.822
18,6,13,4.209
18,3,22,0.839
18,10,0,6.288
18,18,2,1.904
18,21,3,1.501
18,15,16,6.043
18,7,1,1.876
18,22,14,7.047
18,4,18,1.459
18,2,21,2.096
18,16,16,7.182
18,19,19,3.79
18,20,2,0.976
18,14,8,8.901
18,22,23,2.968
18,20,11,4.332
18,7,0,5.404
18,15,24,2.475
18,4,13,3.925
18,3,24,1.756
18,20,15,0.438
18,8,1,2.077
18,10,20,4.599
18,7,13,4.171
18,22,5,10.118
18,16,21,2.822
18,10,17,2.264
18,14,17,1.298
18,4,12,3.852
18,12,4,9.449
18,5,7,0.616
18,7,6,1.992
18,2,19,1.916
18,11,19,2.216
18,7,8,5.592
18,8,18,1.505
18,18,19,3.265
18,0,15,0.28
18,22,19,4.789
18,5,20,4.214
18,0,16,0.18
18,19,20,3.807
18,19,12,4.249
18,20,1,201.546
18,1,14,0.339
18,15,10,1.11
18,18,18,1.393
18,17,9,2.724
18,10,6,1.649
18,19,5,4.169
18,9,18,1.645
18,1,15,0.463
18,17,24,4.135
18,1,10,0.443
18,18,13,3.557
18,20,13,1.442
18,18,22,0.928
18,20,12,4.512
18,12,14,7.69
18,13,14,0.397
18,8,0,5.866
18,4,0,4.074
18,20,21,3.541
18,15,8,9.59
18,3,2,1.161
18,8,17,2.434
18,21,18,1.155
18,8,16,6.83
18,5,1,1.7
18,6,7,0.621
18,8,8,6.319
18,16,5,3.845
18,19,2,2.023
18,9,20,4.585
18,16,7,0.603
18,15,7,0.576
18,16,2,1.234
20,20,17,1.975
20,15,13,3.471
20,14,12,2.849
20,7,16,6.496
20,22,12,7.898
20,16,16,7.495
20,15,15,0.595
20,22,16,1.787
20,1,16,1.027
20,0,15,0.298
20,21,19,1.458
20,11,2,196.115
20,3,22,0.841
20,16,7,0.629
20,17,3,3.882
20,2,7,0.363
20,4,6,1.201
20,19,12,4.32
20,0,13,1.901
20,12,10,9.324
20,9,1,2.182
20,10,24,4.412
20,21,9,198.701
20,12,1,5.641
20,12,16,1.692
20,17,16,8.62
20,6,15,0.628
20,21,6,0.927
20,17,6,1.149
20,14,0,9.637
20,10,9,2.393
20,1,4,0.618
20,6,13,4.247
20,7,14,1.25
20,0,8,0.166
20,7,6,2.008
20,21,13,0.541
20,20,3,1.829
20,7,10,2.012
20,15,23,0.593
20,11,20,2.131
20,1,2,0.447
20,7,3,4.718
20,12,11,9.345
20,5,3,4.009
20,14,16,5.265
20,1,24,0.278
20,1,18,0.47
20,15,2,0.812
20,19,24,5.107
20,7,0,5.443
20,20,6,1.064
20,22,19,4.834
20,13,14,0.414
20,9,8,7.073
20,7,4,5.213
20,9,10,2.307
20,17,14,1.098
20,2,23,0.352
20,2,18,0.789
20,2,21,2.125
20,3,19,3.119
20,0,7,0.314
20,10,16,8.175
20,20,4,5.035
20,1,23,0.137
20,8,1,2.104
20,3,1,1.126
20,18,20,3.268
20,16,0,10.09
20,2,17,0.913
20,1,7,47.775
20,10,12,4.909
20,16,4,3.85
20,14,10,0.641
20,16,3,2.845
20,15,7,0.6
20,21,4,2.136
20,18,1,2.271
20,11,1,196.395
20,20,14,0.927
20,8,17,3.174
20,18,11,4.464
20,19,14,0.934
20,18,2,1.928
20,19,3,4.703
20,20,18,1.545
20,6,20,4.397
20,7,20,4.859
20,11,24,2.887
20,22,17,3.855
20,22,4,10.748
20,2,8,1.731
20,17,21,0.122
20,3,7,0.595
20,7,24,3.672
20,19,5,4.315
20,5,9,2.28
20,14,18,1.104
20,22,1,8.961
20,8,0,5.909
20,12,12,9.173
20,16,1,1.488
20,20,19,3.695
20,7,23,0.618
20,11,8,5.273
20,22,3,10.672
20,11,17,197.015
20,0,24,5.58
20,13,11,0.631
20,6,6,1.828
20,21,0,9.414
20,4,2,1.618
20,21,11,1.793
20,3,13,1.192
20,14,23,0.409
20,21,15,206.85
20,4,23,0.613
20,21,16,7.04
20,14,11,0.061
20,14,1,0.535
20,12,0,2.018
20,20,15,0.456
20,4,7,0.634
20,22,5,10.504
20,9,2,2.441
20,8,12,5.146
20,2,3,0.023
20,2,20,2.078
20,12,21,3.89
20,5,17,2.548
20,10,21,1.56
20,10,19,1.749
20,2,22,0.656
20,8,15,0.628
20,11,10,2.394
20,12,15,6.313
20,6,11,4.396
20,18,14,2.405
20,15,4,3.173
20,7,19,1.828
20,8,22,1.071
20,11,23,199.117
20,20,24,4.75
20,9,17,3.132
20,11,18,2.114
20,1,15,39.706
20,0,10,3.179
20,20,16,9.41
20,9,14,1.219
20,17,8,12.091
20,18,9,3.004
20,3,8,2.55
20,21,20,1.442
20,3,9,1.664
20,4,11,3.737
20,15,17,2.182
20,16,19,0.124
20,10,18,2.112
20,15,19,3.174
20,13,15,211.596
20,5,24,2.785
20,16,10,1.453
20,22,20,4.481
20,21,23,203.283
20,14,8,9.18
20,0,1,2.368
20,12,18,5.332
20,11,19,2.33
20,19,9,3.116
20,0,18,2.898
20,20,8,13.198
20,21,1,204.611
20,8,23,0.619
20,19,20,3.863
20,20,0,9.311
20,16,11,3.838
20,5,21,3.987
20,4,21,3.862
20,1,8,1.05
20,11,22,1.002
20,6,18,1.757
20,17,10,1.677
20,11,9,197.91
20,19,15,0.624
20,2,11,0.827
20,8,18,2.057
20,13,5,0.599
20,1,20,0.621
20,14,5,0.936
20,1,6,0.364
20,17,22,0.824
20,1,1,202.815
20,16,2,1.242
20,7,22,1.032
20,16,18,1.09
20,0,20,2.218
20,18,0,10.655
20,2,16,1.777
20,9,12,5.061
20,0,0,5.723
20,1,12,0.616
20,8,6,2.051
20,14,17,1.313
20,11,12,2.338
20,4,24,2.302
20,13,2,209.54
20,12,7,5.674
20,9,23,0.618
20,22,14,7.184
20,17,20,2.436
20,18,6,1.168
20,17,12,4.389
20,15,12,3.564
20,9,15,0.628
20,14,24,1.696
20,14,9,0.861
20,8,2,2.362
20,0,23,0.277
20,12,9,7.349
20,5,8,4.144
20,8,9,2.783
20,17,17,2.2
20,8,3,4.903
20,19,10,1.858
20,0,9,2.053
20,13,22,0.409
20,11,4,200.28
20,15,0,9.84
20,16,6,1.079
20,8,24,4.081
20,8,7,0.648
20,16,24,3.433
20,18,10,1.799
20,11,0,4.887
20,9,11,1.93
20,7,9,2.646
20,9,4,4.984
20,13,6,0.415
20,17,18,1.216
20,15,16,6.37
20,15,3,0.12
20,3,15,0.585
20,15,9,1.835
20,15,24,2.587
20,11,11,0.187
20,13,17,196.32
20,0,21,1.707
20,14,15,0.414
20,15,18,1.31
20,3,11,3.281
20,9,7,0.645
20,21,12,1.846
20,4,4,3.459
20,1,3,0.611
20,17,7,0.634
20,22,7,7.521
20,5,6,1.305
20,1,19,0.624
20,10,5,2.364
20,20,21,3.574
20,2,0,3.273
20,9,24,4.414
20,13,18,0.488
20,21,10,1.459
20,9,18,1.999
20,16,15,0.619
20,19,19,3.862
20,12,4,9.659
20,4,14,1.062
20,2,24,1.133
20,7,18,2.075
20,15,5,3.497
20,0,17,1.959
20,19,0,10.635
20,20,23,0.447
20,15,1,1.076
20,19,18,1.572
20,18,4,4.789
20,13,4,0.629
20,10,22,1.009
20,21,17,196.361
20,16,9,2.383
20,13,20,0.645
20,13,0,7.033
20,9,20,4.742
20,5,12,4.292
20,9,3,4.66
20,12,17,3.646
20,19,11,4.521
20,10,6,1.659
20,4,13,3.955
20,8,8,6.405
20,18,23,0.617
20,9,21,4.129
20,9,6,1.828
20,9,9,3.014
20,14,2,0.422
20,16,14,0.986
20,7,1,1.9
20,5,4,4.179
20,13,7,213.172
20,1,14,0.359
20,16,5,3.878
20,3,5,3.302
20,14,20,2.44
20,13,12,0.641
20,10,8,7.196
20,7,7,0.648
20,4,5,1.549
20,22,13,7.571
20,8,13,1.812
20,10,20,4.686
20,22,6,10.226
20,6,24,3.238
20,22,8,3.653
20,3,20,3.511
20,12,22,3.265
20,15,21,3.342
20,5,5,2.167
20,3,0,3.661
20,13,13,0.601
20,22,9,6.475
20,6,7,0.647
20,0,12,2.487
20,9,5,2.2
20,16,13,3.816
20,14,22,0.703
20,2,19,1.979
20,11,6,1.838
20,12,24,0.298
20,20,22,0.98
20,18,22,0.932
20,6,5,5.276
20,21,21,1.305
20,13,8,7.018
20,1,17,195.343
20,10,17,2.522
20,16,21,2.872
20,13,1,208.473
20,18,19,3.344
20,15,14,0.883
20,20,10,1.812
20,14,19,0.999
20,8,19,4.953
20,16,22,2.168
20,3,10,1.276
20,18,18,1.413
20,6,3,4.404
20,5,0,4.56
20,17,2,1.619
20,16,8,10.873
20,18,8,13.345
20,17,23,0.616
20,1,22,0.352
20,3,21,1.217
20,9,19,4.656
20,12,2,7.356
20,4,10,1.543
20,20,2,1.072
20,7,13,4.209
20,20,5,1.704
20,4,1,1.482
20,14,21,2.531
20,13,10,0.482
20,13,21,0.611
20,19,8,13.935
20,6,21,3.939
20,5,23,0.618
20,13,16,4.065
20,18,13,3.612
20,4,18,1.477
20,7,21,1.666
20,6,9,2.482
20,8,11,4.703
20,22,15,5.597
20,0,5,2.741
20,8,21,4.429
20,6,23,0.619
20,12,19,5.109
20,17,5,4.213
20,4,17,2.176
20,7,11,4.591
20,6,17,2.717
20,14,3,0.827
20,4,12,3.905
20,18,16,9.543
20,20,11,4.395
20,5,2,4.542
20,10,13,4.563
20,12,13,8.681
20,21,7,209.481
20,1,13,0.588
20,10,3,0.195
20,10,7,0.491
20,22,23,2.994
20,3,12,3.233
20,2,15,0.359
20,17,0,10.378
20,18,3,4.534
20,19,23,0.616
20,15,6,0.932
20,19,22,0.989
20,4,15,0.62
20,3,6,1.083
20,0,11,2.979
20,0,19,2.657
20,5,18,1.679
20,18,5,4.416
20,10,4,3.331
20,6,2,1.79
20,20,9,2.306
20,19,7,0.635
20,1,5,0.591
20,12,8,2.327
20,10,11,5.027
20,3,23,0.581
20,0,4,3.575
20,9,22,1.08
20,14,13,1.003
20,18,12,4.311
20,4,8,3.357
20,2,4,2.042
20,18,21,2.921
20,22,21,4.088
20,21,2,201.164
20,13,3,0.468
20,12,23,2.614
20,15,8,9.896
20,18,7,0.635
20,4,3,3.005
20,8,16,7.39
20,21,8,10.547
20,4,16,3.648
20,10,0,6.332
20,11,16,6.418
20,12,3,9.501
20,21,14,0.739
20,6,19,4.193
20,13,23,204.538
20,10,23,0.465
20,9,0,6.318
20,11,7,198.848
20,0,6,1.695
20,15,10,1.119
20,1,9,197.682
20,17,15,0.623
20,13,9,202.277
20,19,4,4.92
20,8,10,2.096
20,1,0,2.651
20,21,22,0.724
20,5,19,4.137
20,2,1,0.619
20,16,12,4.062
20,8,5,4.919
20,19,16,9.965
20,21,18,1.176
20,11,15,202.465
20,17,13,4.08
20,2,10,0.891
20,5,7,0.642
20,8,20,4.882
20,5,20,4.271
20,6,1,1.691
20,19,17,2.695
20,6,14,1.228
20,0,3,4.065
20,6,16,5.526
20,15,22,0.948
20,16,17,2.048
20,8,14,1.179
